paper_id,organization_id
paper_3490,organization_124
paper_3491,organization_561
paper_3491,organization_60
paper_3492,organization_3166
paper_3493,organization_358
paper_3493,organization_12
paper_3493,organization_26
paper_3493,organization_3167
paper_3493,organization_3168
paper_3493,organization_3169
paper_3493,organization_601
paper_3493,organization_96
paper_3493,organization_743
paper_3493,organization_3170
paper_3493,organization_3171
paper_3494,organization_1212
paper_3494,organization_265
paper_3495,organization_154
paper_3495,organization_3172
paper_3495,organization_3173
paper_3495,organization_3174
paper_3495,organization_483
paper_3495,organization_444
paper_3495,organization_3175
paper_3496,organization_393
paper_3496,organization_179
paper_3497,organization_416
paper_3497,organization_40
paper_3498,organization_369
paper_3498,organization_120
paper_3498,organization_354
paper_3498,organization_112
paper_3498,organization_355
paper_3498,organization_611
paper_3499,organization_278
paper_3499,organization_3176
paper_3500,organization_471
paper_3500,organization_3177
paper_3502,organization_3178
paper_3503,organization_64
paper_3503,organization_202
paper_3503,organization_3179
paper_3504,organization_120
paper_3504,organization_299
paper_3505,organization_3058
paper_3505,organization_3180
paper_3506,organization_1025
paper_3506,organization_3181
paper_3506,organization_3182
paper_3507,organization_3183
paper_3507,organization_1421
paper_3507,organization_3184
paper_3508,organization_288
paper_3509,organization_302
paper_3510,organization_265
paper_3511,organization_27
paper_3511,organization_35
paper_3512,organization_2590
paper_3512,organization_2840
paper_3514,organization_3185
paper_3514,organization_2888
paper_3514,organization_3186
paper_3514,organization_519
paper_3515,organization_3187
paper_3515,organization_683
paper_3516,organization_28
paper_3516,organization_738
paper_3516,organization_763
paper_3517,organization_1071
paper_3517,organization_40
paper_3517,organization_36
paper_3518,organization_3188
paper_3519,organization_104
paper_3520,organization_3189
paper_3521,organization_1329
paper_3522,organization_586
paper_3522,organization_2452
paper_3522,organization_313
paper_3523,organization_3190
paper_3523,organization_1822
paper_3523,organization_1825
paper_3523,organization_896
paper_3523,organization_3191
paper_3523,organization_3192
paper_3523,organization_848
paper_3524,organization_3193
paper_3525,organization_769
paper_3525,organization_299
paper_3525,organization_471
paper_3525,organization_206
paper_3525,organization_524
paper_3527,organization_519
paper_3528,organization_437
paper_3529,organization_76
paper_3529,organization_335
paper_3530,organization_3194
paper_3530,organization_3195
paper_3532,organization_3196
paper_3532,organization_107
paper_3533,organization_11
paper_3533,organization_3197
paper_3534,organization_3198
paper_3534,organization_1213
paper_3534,organization_3199
paper_3534,organization_3200
paper_3536,organization_3201
paper_3536,organization_3202
paper_3536,organization_1711
paper_3536,organization_3203
paper_3538,organization_986
paper_3538,organization_683
paper_3538,organization_79
paper_3538,organization_981
paper_3538,organization_985
paper_3538,organization_261
paper_3538,organization_3204
paper_3538,organization_119
paper_3538,organization_3205
paper_3538,organization_3206
paper_3539,organization_3207
paper_3539,organization_3208
paper_3539,organization_1075
paper_3540,organization_155
paper_3540,organization_890
paper_3541,organization_2103
paper_3541,organization_3209
paper_3541,organization_3210
paper_3541,organization_3211
paper_3541,organization_3212
paper_3542,organization_3213
paper_3542,organization_3214
paper_3542,organization_3215
paper_3543,organization_120
paper_3544,organization_214
paper_3544,organization_2598
paper_3545,organization_3216
paper_3545,organization_3217
paper_3545,organization_3218
paper_3545,organization_713
paper_3545,organization_495
paper_3546,organization_86
paper_3546,organization_64
paper_3546,organization_9
paper_3546,organization_35
paper_3547,organization_212
paper_3548,organization_46
paper_3548,organization_451
paper_3548,organization_3219
paper_3549,organization_2
paper_3550,organization_714
paper_3550,organization_2335
paper_3551,organization_321
paper_3551,organization_174
paper_3552,organization_14
paper_3553,organization_437
paper_3553,organization_40
paper_3554,organization_3220
paper_3555,organization_625
paper_3556,organization_3221
paper_3557,organization_1184
paper_3558,organization_265
paper_3558,organization_299
paper_3559,organization_154
paper_3559,organization_2131
paper_3559,organization_1494
paper_3559,organization_2015
paper_3560,organization_2588
paper_3561,organization_112
paper_3561,organization_156
paper_3561,organization_471
paper_3562,organization_3222
paper_3562,organization_11
paper_3562,organization_35
paper_3563,organization_206
paper_3563,organization_769
paper_3564,organization_35
paper_3565,organization_15
paper_3566,organization_747
paper_3566,organization_151
paper_3566,organization_3223
paper_3567,organization_26
paper_3567,organization_3224
paper_3567,organization_28
paper_3567,organization_62
paper_3567,organization_762
paper_3567,organization_561
paper_3568,organization_3225
paper_3568,organization_3226
paper_3568,organization_3227
paper_3568,organization_3228
paper_3569,organization_3229
paper_3569,organization_1457
paper_3569,organization_190
paper_3569,organization_364
paper_3571,organization_2408
paper_3571,organization_3230
paper_3571,organization_3231
paper_3572,organization_3232
paper_3572,organization_3233
paper_3573,organization_26
paper_3573,organization_3234
paper_3574,organization_3235
paper_3574,organization_444
paper_3574,organization_832
paper_3574,organization_3236
paper_3574,organization_3237
paper_3575,organization_3238
paper_3576,organization_769
paper_3576,organization_156
paper_3576,organization_35
paper_3576,organization_2
paper_3576,organization_3239
paper_3577,organization_3240
paper_3577,organization_3241
paper_3577,organization_3242
paper_3578,organization_1151
paper_3578,organization_3243
paper_3579,organization_455
paper_3579,organization_119
paper_3579,organization_15
paper_3581,organization_1765
paper_3582,organization_3244
paper_3582,organization_3245
paper_3583,organization_1022
paper_3583,organization_3246
paper_3583,organization_3247
paper_3584,organization_394
paper_3584,organization_50
paper_3584,organization_268
paper_3584,organization_36
paper_3585,organization_610
paper_3585,organization_2519
paper_3585,organization_2938
paper_3587,organization_299
paper_3587,organization_313
paper_3588,organization_3248
paper_3588,organization_3249
paper_3588,organization_3250
paper_3590,organization_1025
paper_3590,organization_3251
paper_3590,organization_3181
paper_3591,organization_3252
paper_3591,organization_30
paper_3591,organization_3253
paper_3593,organization_3254
paper_3593,organization_3255
paper_3593,organization_3256
paper_3594,organization_46
paper_3594,organization_2106
paper_3594,organization_352
paper_3594,organization_1370
paper_3594,organization_1024
paper_3595,organization_3257
paper_3595,organization_3258
paper_3597,organization_3259
paper_3597,organization_3260
paper_3597,organization_255
paper_3598,organization_370
paper_3598,organization_438
paper_3599,organization_124
paper_3599,organization_1066
paper_3601,organization_48
paper_3602,organization_364
paper_3603,organization_555
paper_3603,organization_46
paper_3603,organization_200
paper_3603,organization_151
paper_3603,organization_23
paper_3603,organization_41
paper_3603,organization_821
paper_3605,organization_64
paper_3606,organization_9
paper_3607,organization_74
paper_3607,organization_1006
paper_3608,organization_2195
paper_3608,organization_532
paper_3608,organization_471
paper_3608,organization_890
paper_3610,organization_678
paper_3610,organization_3261
paper_3610,organization_910
paper_3611,organization_3262
paper_3611,organization_345
paper_3612,organization_250
paper_3612,organization_120
paper_3612,organization_1372
paper_3612,organization_11
paper_3612,organization_26
paper_3612,organization_3263
paper_3613,organization_11
paper_3613,organization_494
paper_3613,organization_601
paper_3615,organization_3264
paper_3615,organization_3265
paper_3615,organization_3266
paper_3616,organization_565
paper_3616,organization_322
paper_3616,organization_119
paper_3617,organization_1313
paper_3617,organization_2870
paper_3617,organization_45
paper_3618,organization_682
paper_3618,organization_15
paper_3619,organization_854
paper_3619,organization_3267
paper_3619,organization_3268
paper_3619,organization_3269
paper_3620,organization_3270
paper_3620,organization_194
paper_3620,organization_2020
paper_3620,organization_161
paper_3621,organization_3271
paper_3621,organization_278
paper_3622,organization_53
paper_3623,organization_24
paper_3624,organization_62
paper_3624,organization_11
paper_3624,organization_335
paper_3625,organization_216
paper_3626,organization_416
paper_3626,organization_212
paper_3626,organization_403
paper_3626,organization_370
paper_3626,organization_245
paper_3626,organization_3272
paper_3627,organization_1885
paper_3628,organization_3273
paper_3628,organization_261
paper_3629,organization_3274
paper_3629,organization_3275
paper_3630,organization_14
paper_3630,organization_276
paper_3631,organization_326
paper_3631,organization_3276
paper_3631,organization_3277
paper_3631,organization_3278
paper_3632,organization_974
paper_3632,organization_1503
paper_3632,organization_255
paper_3632,organization_3279
paper_3633,organization_3280
paper_3634,organization_193
paper_3635,organization_153
paper_3635,organization_846
paper_3636,organization_26
paper_3636,organization_3281
paper_3636,organization_40
paper_3637,organization_468
paper_3637,organization_3282
paper_3637,organization_3283
paper_3638,organization_1997
paper_3639,organization_230
paper_3639,organization_3284
paper_3640,organization_263
paper_3640,organization_610
paper_3640,organization_107
paper_3641,organization_3285
paper_3643,organization_3286
paper_3644,organization_51
paper_3644,organization_471
paper_3644,organization_35
paper_3645,organization_1078
paper_3645,organization_194
paper_3647,organization_12
paper_3647,organization_40
paper_3648,organization_28
paper_3649,organization_3287
paper_3650,organization_26
paper_3652,organization_12
paper_3652,organization_3288
paper_3652,organization_646
paper_3653,organization_46
paper_3653,organization_3289
paper_3653,organization_3290
paper_3653,organization_2581
paper_3653,organization_762
paper_3654,organization_11
paper_3654,organization_918
paper_3654,organization_2053
paper_3657,organization_476
paper_3657,organization_477
paper_3659,organization_3291
paper_3659,organization_3292
paper_3659,organization_3293
paper_3659,organization_36
paper_3659,organization_206
paper_3659,organization_610
paper_3659,organization_338
paper_3659,organization_778
paper_3659,organization_3294
paper_3660,organization_250
paper_3660,organization_11
paper_3660,organization_1234
paper_3661,organization_24
paper_3661,organization_3295
paper_3661,organization_3296
paper_3661,organization_3297
paper_3662,organization_1009
paper_3662,organization_23
paper_3663,organization_122
paper_3663,organization_40
paper_3663,organization_625
paper_3664,organization_124
paper_3664,organization_12
paper_3665,organization_10
paper_3665,organization_846
paper_3665,organization_119
paper_3666,organization_206
paper_3666,organization_3298
paper_3668,organization_2119
paper_3668,organization_3299
paper_3669,organization_3300
paper_3669,organization_3301
paper_3669,organization_3302
paper_3671,organization_3303
paper_3671,organization_313
paper_3672,organization_3304
paper_3672,organization_237
paper_3673,organization_278
paper_3674,organization_742
paper_3674,organization_3305
paper_3674,organization_571
paper_3674,organization_3306
paper_3674,organization_788
paper_3675,organization_3307
paper_3675,organization_322
paper_3675,organization_3308
paper_3675,organization_3309
paper_3676,organization_404
paper_3677,organization_2830
paper_3677,organization_117
paper_3677,organization_116
paper_3677,organization_2053
paper_3678,organization_3310
paper_3678,organization_3311
paper_3678,organization_35
paper_3678,organization_3312
paper_3678,organization_3313
paper_3678,organization_3314
paper_3679,organization_11
paper_3679,organization_532
paper_3679,organization_451
paper_3680,organization_3315
paper_3680,organization_2091
paper_3680,organization_1576
paper_3681,organization_3316
paper_3681,organization_1617
paper_3681,organization_322
paper_3681,organization_448
paper_3682,organization_11
paper_3682,organization_35
paper_3682,organization_50
paper_3682,organization_64
paper_3683,organization_11
paper_3683,organization_120
paper_3685,organization_206
paper_3685,organization_120
paper_3685,organization_699
paper_3686,organization_583
paper_3686,organization_3317
paper_3686,organization_3318
paper_3687,organization_46
paper_3687,organization_186
paper_3687,organization_601
paper_3688,organization_1254
paper_3688,organization_3319
paper_3688,organization_3320
paper_3688,organization_3321
paper_3688,organization_3322
paper_3689,organization_12
paper_3689,organization_2626
paper_3690,organization_3323
paper_3690,organization_3324
paper_3690,organization_3325
paper_3691,organization_3326
paper_3691,organization_3327
paper_3691,organization_100
paper_3692,organization_10
paper_3692,organization_124
paper_3692,organization_810
paper_3692,organization_3328
paper_3693,organization_3329
paper_3693,organization_3330
paper_3693,organization_3331
paper_3694,organization_116
paper_3695,organization_46
paper_3695,organization_205
paper_3695,organization_260
paper_3695,organization_832
paper_3695,organization_451
paper_3696,organization_2361
paper_3696,organization_524
paper_3696,organization_40
paper_3697,organization_3332
paper_3697,organization_151
paper_3697,organization_3333
paper_3699,organization_384
paper_3699,organization_76
paper_3700,organization_3195
paper_3700,organization_2053
paper_3700,organization_194
paper_3700,organization_3334
paper_3700,organization_1888
paper_3700,organization_3335
paper_3700,organization_28
paper_3700,organization_62
paper_3700,organization_116
paper_3701,organization_3336
paper_3701,organization_3337
paper_3702,organization_2
paper_3702,organization_14
paper_3702,organization_299
paper_3704,organization_3338
paper_3704,organization_3339
paper_3704,organization_116
paper_3705,organization_565
paper_3705,organization_2562
paper_3705,organization_27
paper_3706,organization_3340
paper_3708,organization_35
paper_3708,organization_3341
paper_3708,organization_1021
paper_3708,organization_403
paper_3708,organization_242
paper_3710,organization_2
paper_3711,organization_555
paper_3711,organization_156
paper_3711,organization_135
paper_3711,organization_40
paper_3712,organization_470
paper_3713,organization_3342
paper_3713,organization_46
paper_3713,organization_683
paper_3714,organization_3343
paper_3714,organization_3344
paper_3715,organization_64
paper_3715,organization_3345
paper_3718,organization_382
paper_3718,organization_26
paper_3718,organization_1400
paper_3718,organization_3346
paper_3719,organization_774
paper_3719,organization_3347
paper_3719,organization_3348
paper_3719,organization_35
paper_3719,organization_255
paper_3719,organization_3349
paper_3720,organization_3350
paper_3721,organization_471
paper_3721,organization_14
paper_3721,organization_265
paper_3721,organization_810
paper_3722,organization_24
paper_3722,organization_468
paper_3722,organization_384
paper_3722,organization_3351
paper_3724,organization_2661
paper_3725,organization_213
paper_3725,organization_3352
paper_3726,organization_1936
paper_3726,organization_2110
paper_3726,organization_3353
paper_3726,organization_2258
paper_3726,organization_25
paper_3727,organization_1076
paper_3727,organization_532
paper_3728,organization_186
paper_3729,organization_3354
paper_3729,organization_228
paper_3729,organization_226
paper_3729,organization_116
paper_3730,organization_48
paper_3730,organization_416
paper_3730,organization_151
paper_3730,organization_58
paper_3731,organization_154
paper_3731,organization_64
paper_3731,organization_3345
paper_3732,organization_3144
paper_3732,organization_3355
paper_3732,organization_3356
paper_3732,organization_3357
paper_3732,organization_3358
paper_3733,organization_1605
paper_3733,organization_3359
paper_3733,organization_3338
paper_3735,organization_1150
paper_3735,organization_136
paper_3735,organization_91
paper_3736,organization_154
paper_3736,organization_46
paper_3736,organization_1605
paper_3736,organization_451
paper_3737,organization_3360
paper_3737,organization_213
paper_3738,organization_3195
paper_3738,organization_11
paper_3738,organization_3361
paper_3738,organization_10
paper_3738,organization_327
paper_3738,organization_3362
paper_3739,organization_3363
paper_3739,organization_154
paper_3739,organization_278
paper_3740,organization_223
paper_3740,organization_3364
paper_3740,organization_364
paper_3742,organization_336
paper_3743,organization_46
paper_3743,organization_116
paper_3743,organization_387
paper_3744,organization_50
paper_3744,organization_35
paper_3745,organization_645
paper_3745,organization_3365
paper_3745,organization_3366
paper_3746,organization_3367
paper_3746,organization_3368
paper_3746,organization_3369
paper_3747,organization_48
paper_3747,organization_13
paper_3747,organization_50
paper_3748,organization_2975
paper_3748,organization_1590
paper_3748,organization_385
paper_3748,organization_328
paper_3748,organization_778
paper_3748,organization_273
paper_3749,organization_3370
paper_3750,organization_13
paper_3750,organization_50
paper_3751,organization_46
paper_3751,organization_29
paper_3753,organization_3371
paper_3753,organization_2369
paper_3753,organization_2374
paper_3753,organization_3372
paper_3753,organization_523
paper_3753,organization_2134
paper_3753,organization_3373
paper_3753,organization_880
paper_3753,organization_713
paper_3753,organization_3374
paper_3753,organization_24
paper_3753,organization_930
paper_3753,organization_262
paper_3753,organization_3375
paper_3753,organization_611
paper_3754,organization_48
paper_3754,organization_46
paper_3754,organization_11
paper_3754,organization_194
paper_3755,organization_645
paper_3755,organization_151
paper_3755,organization_226
paper_3755,organization_116
paper_3756,organization_154
paper_3757,organization_3316
paper_3757,organization_26
paper_3757,organization_448
paper_3757,organization_1617
paper_3757,organization_322
paper_3758,organization_154
paper_3758,organization_3376
paper_3758,organization_3377
paper_3758,organization_3378
paper_3758,organization_3379
paper_3758,organization_64
paper_3758,organization_766
paper_3758,organization_3380
paper_3759,organization_534
paper_3759,organization_116
paper_3760,organization_916
paper_3760,organization_855
paper_3760,organization_3381
paper_3760,organization_599
paper_3761,organization_1463
paper_3761,organization_385
paper_3761,organization_1589
paper_3761,organization_3382
paper_3761,organization_625
paper_3761,organization_2452
paper_3761,organization_1334
paper_3761,organization_3383
paper_3761,organization_532
paper_3762,organization_3384
paper_3762,organization_3385
paper_3762,organization_3386
paper_3762,organization_293
paper_3762,organization_3387
paper_3763,organization_3388
paper_3763,organization_278
paper_3763,organization_417
paper_3763,organization_3389
paper_3763,organization_581
paper_3763,organization_3390
paper_3763,organization_810
paper_3764,organization_10
paper_3764,organization_12
paper_3765,organization_46
paper_3765,organization_1193
paper_3765,organization_438
paper_3766,organization_1745
paper_3766,organization_471
paper_3767,organization_2688
paper_3767,organization_3391
paper_3767,organization_551
paper_3767,organization_226
paper_3767,organization_2572
paper_3767,organization_3392
paper_3767,organization_3393
paper_3768,organization_2429
paper_3768,organization_117
paper_3768,organization_118
paper_3770,organization_116
paper_3771,organization_438
paper_3771,organization_321
paper_3771,organization_3394
paper_3771,organization_62
paper_3771,organization_3395
paper_3772,organization_62
paper_3772,organization_26
paper_3773,organization_3396
paper_3773,organization_3093
paper_3774,organization_28
paper_3774,organization_85
paper_3774,organization_117
paper_3774,organization_451
paper_3775,organization_99
paper_3776,organization_46
paper_3776,organization_327
paper_3776,organization_3057
paper_3777,organization_15
paper_3778,organization_837
paper_3778,organization_66
paper_3779,organization_2772
paper_3779,organization_156
paper_3779,organization_40
paper_3779,organization_890
paper_3780,organization_26
paper_3780,organization_345
paper_3780,organization_155
paper_3782,organization_3397
paper_3782,organization_3398
paper_3783,organization_278
paper_3783,organization_3399
paper_3784,organization_3400
paper_3784,organization_3401
paper_3785,organization_3402
paper_3786,organization_62
paper_3786,organization_532
paper_3786,organization_46
paper_3786,organization_3403
paper_3787,organization_525
paper_3787,organization_3404
paper_3787,organization_3405
paper_3787,organization_50
paper_3787,organization_3406
paper_3787,organization_35
paper_3787,organization_2
paper_3787,organization_3407
paper_3787,organization_3408
paper_3787,organization_27
paper_3787,organization_3409
paper_3787,organization_3410
paper_3787,organization_3411
paper_3787,organization_3412
paper_3787,organization_3413
paper_3788,organization_3414
paper_3788,organization_3415
paper_3788,organization_1979
paper_3789,organization_250
paper_3789,organization_127
paper_3789,organization_3416
paper_3790,organization_974
paper_3790,organization_525
paper_3791,organization_1298
paper_3791,organization_438
paper_3792,organization_46
paper_3792,organization_186
paper_3793,organization_94
paper_3794,organization_911
paper_3794,organization_2772
paper_3795,organization_3417
paper_3795,organization_3418
paper_3795,organization_1439
paper_3795,organization_1158
paper_3795,organization_451
paper_3796,organization_11
paper_3796,organization_621
paper_3797,organization_48
paper_3798,organization_26
paper_3798,organization_532
paper_3798,organization_151
paper_3799,organization_30
paper_3799,organization_3252
paper_3800,organization_26
paper_3800,organization_1708
paper_3801,organization_395
paper_3801,organization_51
paper_3801,organization_3419
paper_3803,organization_3420
paper_3803,organization_11
paper_3803,organization_26
paper_3804,organization_3421
paper_3804,organization_3422
paper_3804,organization_368
paper_3804,organization_156
paper_3805,organization_48
paper_3805,organization_50
paper_3805,organization_3423
paper_3805,organization_3424
paper_3806,organization_250
paper_3806,organization_48
paper_3806,organization_312
paper_3806,organization_201
paper_3806,organization_810
paper_3807,organization_345
paper_3807,organization_76
paper_3807,organization_120
paper_3807,organization_3425
paper_3808,organization_3426
paper_3808,organization_3427
paper_3808,organization_3428
paper_3809,organization_716
paper_3809,organization_3429
paper_3809,organization_495
paper_3809,organization_3430
paper_3810,organization_10
paper_3810,organization_574
paper_3810,organization_3431
paper_3810,organization_3432
paper_3811,organization_714
paper_3811,organization_3058
paper_3811,organization_716
paper_3811,organization_3433
paper_3811,organization_1926
paper_3812,organization_321
paper_3812,organization_451
paper_3812,organization_1372
paper_3813,organization_1790
paper_3813,organization_471
paper_3814,organization_226
paper_3814,organization_611
paper_3815,organization_395
paper_3815,organization_26
paper_3815,organization_987
paper_3816,organization_48
paper_3816,organization_264
paper_3817,organization_62
paper_3817,organization_120
paper_3817,organization_155
paper_3818,organization_214
paper_3818,organization_3010
paper_3818,organization_3011
paper_3818,organization_3434
paper_3818,organization_691
paper_3819,organization_306
paper_3820,organization_1289
paper_3822,organization_3435
paper_3823,organization_3436
paper_3823,organization_41
paper_3823,organization_364
paper_3824,organization_3437
paper_3824,organization_3438
paper_3824,organization_3439
paper_3824,organization_1974
paper_3824,organization_112
paper_3824,organization_314
paper_3825,organization_122
paper_3826,organization_930
paper_3826,organization_1737
paper_3826,organization_135
paper_3826,organization_3440
paper_3827,organization_854
paper_3827,organization_561
paper_3828,organization_97
paper_3829,organization_35
paper_3829,organization_539
paper_3829,organization_1609
paper_3830,organization_3441
paper_3830,organization_186
paper_3830,organization_3442
paper_3831,organization_206
paper_3831,organization_212
paper_3831,organization_23
paper_3831,organization_96
paper_3831,organization_127
paper_3832,organization_48
paper_3832,organization_50
paper_3832,organization_36
paper_3833,organization_227
paper_3833,organization_226
paper_3834,organization_2131
paper_3834,organization_682
paper_3834,organization_2519
paper_3835,organization_174
paper_3836,organization_3443
paper_3836,organization_76
paper_3837,organization_63
paper_3838,organization_3444
paper_3838,organization_151
paper_3839,organization_854
paper_3839,organization_549
paper_3839,organization_46
paper_3839,organization_136
paper_3839,organization_3445
paper_3840,organization_3446
paper_3841,organization_58
paper_3841,organization_471
paper_3841,organization_890
paper_3842,organization_206
paper_3842,organization_1757
paper_3842,organization_12
paper_3843,organization_3447
paper_3843,organization_3448
paper_3844,organization_214
paper_3844,organization_1418
paper_3844,organization_112
paper_3845,organization_206
paper_3845,organization_1625
paper_3846,organization_678
paper_3846,organization_1384
paper_3846,organization_1820
paper_3846,organization_910
paper_3847,organization_26
paper_3847,organization_3449
paper_3848,organization_3450
paper_3848,organization_136
paper_3848,organization_3445
paper_3848,organization_854
paper_3849,organization_539
paper_3849,organization_226
paper_3850,organization_154
paper_3850,organization_329
paper_3850,organization_420
paper_3850,organization_916
paper_3850,organization_3451
paper_3851,organization_404
paper_3851,organization_845
paper_3851,organization_398
paper_3853,organization_2335
paper_3853,organization_714
paper_3853,organization_135
paper_3853,organization_713
paper_3853,organization_125
paper_3854,organization_1076
paper_3854,organization_1282
paper_3855,organization_1378
paper_3855,organization_174
paper_3855,organization_2932
paper_3855,organization_532
paper_3856,organization_3452
paper_3856,organization_3453
paper_3856,organization_3454
paper_3856,organization_3455
paper_3856,organization_3456
paper_3856,organization_3457
paper_3856,organization_27
paper_3856,organization_3458
paper_3856,organization_3459
paper_3856,organization_3460
paper_3856,organization_3461
paper_3856,organization_3462
paper_3856,organization_3463
paper_3856,organization_3464
paper_3856,organization_3465
paper_3856,organization_3466
paper_3856,organization_3467
paper_3856,organization_3468
paper_3856,organization_3469
paper_3856,organization_3470
paper_3856,organization_3471
paper_3857,organization_35
paper_3858,organization_3472
paper_3858,organization_3473
paper_3859,organization_48
paper_3860,organization_1504
paper_3860,organization_456
paper_3860,organization_266
paper_3861,organization_186
paper_3861,organization_739
paper_3861,organization_890
paper_3862,organization_48
paper_3862,organization_416
paper_3863,organization_3474
paper_3863,organization_2398
paper_3865,organization_15
paper_3865,organization_3475
paper_3866,organization_1009
paper_3866,organization_241
paper_3867,organization_156
paper_3867,organization_135
paper_3867,organization_416
paper_3868,organization_610
paper_3868,organization_161
paper_3868,organization_107
paper_3869,organization_854
paper_3869,organization_549
paper_3869,organization_46
paper_3869,organization_136
paper_3869,organization_3445
paper_3870,organization_437
paper_3870,organization_471
paper_3872,organization_2250
paper_3872,organization_3476
paper_3873,organization_50
paper_3874,organization_3477
paper_3876,organization_395
paper_3876,organization_62
paper_3876,organization_382
paper_3877,organization_3478
paper_3877,organization_3479
paper_3877,organization_3480
paper_3877,organization_11
paper_3877,organization_26
paper_3877,organization_3481
paper_3877,organization_3482
paper_3878,organization_3483
paper_3878,organization_261
paper_3878,organization_1385
paper_3878,organization_3484
paper_3878,organization_1075
paper_3879,organization_555
paper_3879,organization_26
paper_3879,organization_14
paper_3879,organization_221
paper_3880,organization_278
paper_3880,organization_3485
paper_3880,organization_1616
paper_3881,organization_3486
paper_3881,organization_3487
paper_3882,organization_24
paper_3883,organization_250
paper_3883,organization_306
paper_3883,organization_36
paper_3883,organization_50
paper_3883,organization_151
paper_3883,organization_48
paper_3886,organization_216
paper_3886,organization_15
paper_3886,organization_36
paper_3887,organization_2250
paper_3887,organization_3476
paper_3887,organization_170
paper_3888,organization_580
paper_3888,organization_186
paper_3888,organization_26
paper_3889,organization_3488
paper_3889,organization_3285
paper_3890,organization_1820
paper_3890,organization_582
paper_3891,organization_3489
paper_3891,organization_1576
paper_3891,organization_692
paper_3891,organization_691
paper_3891,organization_2492
paper_3891,organization_3490
paper_3892,organization_3491
paper_3892,organization_50
paper_3892,organization_3492
paper_3893,organization_1023
paper_3893,organization_769
paper_3893,organization_3493
paper_3893,organization_610
paper_3893,organization_26
paper_3893,organization_1009
paper_3894,organization_385
paper_3895,organization_255
paper_3895,organization_40
paper_3897,organization_3494
paper_3897,organization_3476
paper_3897,organization_3495
paper_3898,organization_48
paper_3898,organization_155
paper_3899,organization_1375
paper_3899,organization_335
paper_3899,organization_26
paper_3899,organization_470
paper_3899,organization_28
paper_3900,organization_40
paper_3900,organization_48
paper_3901,organization_3496
paper_3901,organization_107
paper_3902,organization_36
paper_3902,organization_104
paper_3903,organization_3497
paper_3904,organization_64
paper_3904,organization_155
paper_3905,organization_3498
paper_3905,organization_3499
paper_3905,organization_3500
paper_3905,organization_3268
paper_3906,organization_465
paper_3906,organization_1451
paper_3906,organization_48
paper_3907,organization_135
paper_3907,organization_471
paper_3907,organization_250
paper_3907,organization_76
paper_3908,organization_206
paper_3908,organization_1006
paper_3909,organization_36
paper_3910,organization_48
paper_3911,organization_918
paper_3911,organization_30
paper_3913,organization_273
paper_3914,organization_524
paper_3914,organization_12
paper_3916,organization_151
paper_3916,organization_186
paper_3917,organization_1492
paper_3917,organization_3501
paper_3918,organization_1578
paper_3918,organization_26
paper_3919,organization_845
paper_3919,organization_3502
paper_3919,organization_3503
paper_3920,organization_3504
paper_3920,organization_3505
paper_3920,organization_1549
paper_3921,organization_551
paper_3921,organization_41
paper_3921,organization_14
paper_3922,organization_3506
paper_3922,organization_10
paper_3922,organization_3507
paper_3922,organization_3508
paper_3923,organization_64
paper_3923,organization_226
paper_3923,organization_3509
paper_3923,organization_3510
paper_3923,organization_3511
paper_3923,organization_1622
paper_3924,organization_3512
paper_3924,organization_1023
paper_3924,organization_3513
paper_3925,organization_122
paper_3926,organization_794
paper_3926,organization_25
paper_3927,organization_3514
paper_3927,organization_354
paper_3927,organization_787
paper_3927,organization_788
paper_3928,organization_221
paper_3928,organization_62
paper_3928,organization_451
paper_3928,organization_1422
paper_3929,organization_965
paper_3929,organization_2519
paper_3929,organization_1231
paper_3929,organization_35
paper_3929,organization_3515
paper_3929,organization_489
paper_3929,organization_23
paper_3929,organization_244
paper_3929,organization_232
paper_3930,organization_3436
paper_3930,organization_265
paper_3931,organization_135
paper_3931,organization_766
paper_3932,organization_155
paper_3933,organization_3516
paper_3933,organization_3517
paper_3933,organization_465
paper_3933,organization_14
paper_3933,organization_3518
paper_3933,organization_3519
paper_3934,organization_3520
paper_3934,organization_3521
paper_3934,organization_448
paper_3936,organization_23
paper_3936,organization_3522
paper_3936,organization_470
paper_3936,organization_194
paper_3937,organization_625
paper_3938,organization_3523
paper_3938,organization_1339
paper_3938,organization_743
paper_3939,organization_3213
paper_3939,organization_2016
paper_3939,organization_3524
paper_3939,organization_3430
paper_3939,organization_313
paper_3939,organization_3525
paper_3940,organization_1334
paper_3940,organization_311
paper_3940,organization_401
paper_3942,organization_3526
paper_3942,organization_3527
paper_3942,organization_3528
paper_3942,organization_3529
paper_3942,organization_3530
paper_3942,organization_3531
paper_3942,organization_3532
paper_3942,organization_3533
paper_3942,organization_3534
paper_3942,organization_3535
paper_3942,organization_3536
paper_3942,organization_3537
paper_3943,organization_64
paper_3943,organization_747
paper_3943,organization_2248
paper_3945,organization_3538
paper_3946,organization_11
paper_3946,organization_26
paper_3947,organization_3539
paper_3947,organization_26
paper_3947,organization_455
paper_3948,organization_23
paper_3948,organization_12
paper_3949,organization_321
paper_3949,organization_3540
paper_3949,organization_3541
paper_3949,organization_48
paper_3949,organization_11
paper_3949,organization_50
paper_3950,organization_646
paper_3951,organization_24
paper_3951,organization_336
paper_3952,organization_41
paper_3952,organization_1009
