node_id,paper_id,publish_date,title
paper_3219,2408.12894,2024-08-23,FLoD: Integrating Flexible Level of Detail into 3D Gaussian Splatting for Customizable Rendering
paper_3220,2408.12369,2024-08-22,RoundTable: Leveraging Dynamic Schema and Contextual Autocomplete for Enhanced Query Precision in Tabular Question Answering
paper_3221,2408.14176,2024-08-26,SwiftBrush v2: Make Your One-step Diffusion Model Better Than Its Teacher
paper_3222,2407.15851,2024-07-03,A Survey on Trustworthiness in Foundation Models for Medical Image Analysis
paper_3223,2408.14354,2024-08-26,SWE-bench-java: A GitHub Issue Resolving Benchmark for Java
paper_3224,2408.14468,2024-08-26,K-Sort Arena: Efficient and Reliable Benchmarking for Generative Models via K-wise Human Preferences
paper_3225,2408.13467,2024-08-24,LlamaDuo: LLMOps Pipeline for Seamless Migration from Service LLMs to Small-Scale Local LLMs
paper_3226,2408.13359,2024-08-23,Power Scheduler: A Batch Size and Token Number Agnostic Learning Rate Scheduler
paper_3227,2408.13934,2024-08-25,Learning to Move Like Professional Counter-Strike Players
paper_3228,2408.13423,2024-08-24,Decoupled Video Generation with Chain of Training-free Diffusion Model Experts
paper_3229,2404.03353,2024-04-04,Towards Pareto Optimal Throughput in Small Language Model Serving
paper_3230,2408.11727,2024-08-21,Efficient Detection of Toxic Prompts in Large Language Models
paper_3231,2311.16499,2023-11-27,InceptionHuman: Controllable Prompt-to-NeRF for Photorealistic 3D Human Generation
paper_3232,2408.14906,2024-08-27,Writing in the Margins: Better Inference Pattern for Long Context Retrieval
paper_3233,2406.05487,2024-06-08,SyDRA: An Approach to Understand Game Engine Architecture
paper_3234,2410.05355,2024-10-07,Falcon Mamba: The First Competitive Attention-free 7B Language Model
paper_3235,2405.11126,2024-05-17,Flexible Motion In-betweening with Diffusion Models
paper_3236,2408.14717,2024-08-27,Text2SQL is Not Enough: Unifying AI and Databases with TAG
paper_3237,2408.14819,2024-08-27,Build-A-Scene: Interactive 3D Layout Control for Diffusion-Based Image Generation
paper_3238,2408.13674,2024-08-24,GenCA: A Text-conditioned Generative Model for Realistic and Drivable Codec Avatars
paper_3239,2408.14805,2024-08-27,Platypus: A Generalized Specialist Model for Reading Text in Various Forms
paper_3240,2408.14849,2024-08-27,Project SHADOW: Symbolic Higher-order Associative Deductive reasoning On Wikidata using LM probing
paper_3241,2408.13629,2024-08-24,Temporally-consistent 3D Reconstruction of Birds
paper_3242,2408.14236,2024-08-26,DSTI at LLMs4OL 2024 Task A: Intrinsic versus extrinsic knowledge for type classification
paper_3243,2408.14307,2024-08-26,LLM-3D Print: Large Language Models To Monitor and Control 3D Printing
paper_3244,2407.08152,2024-07-11,Privacy-Preserving Data Deduplication for Enhancing Federated Learning of Language Models (Extended Version)
paper_3245,2408.15881,2024-08-28,LLaVA-MoD: Making LLaVA Tiny via MoE Knowledge Distillation
paper_3246,2408.15792,2024-08-28,Efficient LLM Scheduling by Learning to Rank
paper_3247,2408.15915,2024-08-28,Leveraging Open Knowledge for Advancing Task Expertise in Large Language Models
paper_3248,2408.15991,2024-08-28,Distribution Backtracking Builds A Faster Convergence Trajectory for Diffusion Distillation
paper_3249,2408.15836,2024-08-28,Knowledge Navigator: LLM-guided Browsing Framework for Exploratory Search in Scientific Literature
paper_3250,2408.15664,2024-08-28,Auxiliary-Loss-Free Load Balancing Strategy for Mixture-of-Experts
paper_3251,2411.03855,2024-11-06,MambaPEFT: Exploring Parameter-Efficient Fine-Tuning for Mamba
paper_3252,2408.15708,2024-08-28,Towards Realistic Example-based Modeling via 3D Gaussian Stitching
paper_3253,2408.15995,2024-08-28,TEDRA: Text-based Editing of Dynamic and Photoreal Actors
paper_3254,2408.16357,2024-08-29,Law of Vision Representation in MLLMs
paper_3255,2209.07526,2022-09-15,OmniVL:One Foundation Model for Image-Language and Video-Language Tasks
paper_3256,2408.16767,2024-08-29,ReconX: Reconstruct Any Scene from Sparse Views with Video Diffusion Model
paper_3257,2408.16768,2024-08-29,SAM2Point: Segment Any 3D as Videos in Zero-shot and Promptable Manners
paper_3258,2408.16293,2024-08-29,"Physics of Language Models: Part 2.2, How to Learn From Mistakes on Grade-School Math Problems"
paper_3259,2301.08868,2023-01-21,Computationally Efficient 3D MRI Reconstruction with Adaptive MLP
paper_3260,2408.15666,2024-08-28,StyleRemix: Interpretable Authorship Obfuscation via Distillation and Perturbation of Style Elements
paper_3261,2408.16046,2024-08-28,Scaling Up Diffusion and Flow-based XGBoost Models
paper_3262,2408.14608,2024-08-26,Meta Flow Matching: Integrating Vector Fields on the Wasserstein Manifold
paper_3263,2408.15545,2024-08-28,SciLitLLM: How to Adapt LLMs for Scientific Literature Understanding
paper_3264,2408.17267,2024-08-30,UrBench: A Comprehensive Benchmark for Evaluating Large Multimodal Models in Multi-View Urban Scenarios
paper_3265,1706.01084,2017-06-04,Joint Text Embedding for Personalized Content-based Recommendation
paper_3266,2412.03011,2024-12-04,Human Multi-View Synthesis from a Single-View Model:Transferred Body and Face Representations
paper_3267,2104.00772,2021-04-01,Low-Resource Language Modelling of South African Languages
paper_3268,2408.17131,2024-08-30,VQ4DiT: Efficient Post-Training Vector Quantization for Diffusion Transformers
paper_3269,2408.14886,2024-08-27,The VoxCeleb Speaker Recognition Challenge: A Retrospective
paper_3270,2408.16672,2024-08-29,Jina-ColBERT-v2: A General-Purpose Multilingual Late Interaction Retriever
paper_3271,2408.16444,2024-08-29,SurveySum: A Dataset for Summarizing Multiple Scientific Articles into a Survey Section
paper_3272,2408.16176,2024-08-28,VLM4Bio: A Benchmark Dataset to Evaluate Pretrained Vision-Language Models for Trait Discovery from Biological Images
paper_3273,2408.15993,2024-08-28,ClimDetect: A Benchmark Dataset for Climate Change Detection and Attribution
paper_3274,2408.14572,2024-08-26,CURLoRA: Stable LLM Continual Fine-Tuning and Catastrophic Forgetting Mitigation
paper_3275,2408.15827,2024-08-28,Automatic Differential Diagnosis using Transformer-Based Multi-Label Sequence Classification
paper_3276,2408.16245,2024-08-29,Large-Scale Multi-omic Biosequence Transformers for Modeling Peptide-Nucleotide Interactions
paper_3277,2408.15300,2024-08-27,GIFT-SW: Gaussian noise Injected Fine-Tuning of Salient Weights for LLMs
paper_3278,2208.09164,2022-08-19,IRMA: Iterative Repair for graph MAtching
paper_3279,2408.16725,2024-08-29,"Mini-Omni: Language Models Can Hear, Talk While Thinking in Streaming"
paper_3280,2301.08871,2023-01-21,Ti-MAE: Self-Supervised Masked Time Series Autoencoders
paper_3281,2409.01704,2024-09-03,General OCR Theory: Towards OCR-2.0 via a Unified End-to-end Model
paper_3282,2409.01437,2024-09-02,Kvasir-VQA: A Text-Image Pair GI Tract Dataset
paper_3283,1010.1147,2010-10-06,XML Query Processing and Query Languges: A Survey
paper_3284,2409.02095,2024-09-03,DepthCrafter: Generating Consistent Long Depth Sequences for Open-world Videos
paper_3285,2409.02097,2024-09-03,"LinFusion: 1 GPU, 1 Minute, 16K Image"
paper_3286,1806.06535,2018-06-18,Modeling Musical Taste Evolution with Recurrent Neural Networks
paper_3287,2409.01071,2024-09-02,VideoLLaMB: Long-context Video Understanding with Recurrent Memory Bridges
paper_3288,2409.05622,2024-09-09,Forward KL Regularized Preference Optimization for Aligning Diffusion Policies
paper_3289,2409.00558,2024-08-31,Compositional 3D-aware Video Generation with LLM Director
paper_3290,2403.14197,2024-03-21,Context Quality Matters in Training Fusion-in-Decoder for Extractive Open-Domain Question Answering
paper_3291,2409.01199,2024-09-02,OD-VAE: An Omni-dimensional Video Compressor for Improving Latent Video Diffusion Model
paper_3292,2409.00492,2024-08-31,Accurate Compression of Text-to-Image Diffusion Models via Vector Quantization
paper_3293,2409.01055,2024-09-02,Follow-Your-Canvas: Higher-Resolution Video Outpainting with Extensive Content Generation
paper_3294,2409.00391,2024-08-31,Density Adaptive Attention-based Speech Network: Enhancing Feature Understanding for Mental Health Disorders
paper_3295,2409.01357,2024-09-02,Know When to Fuse: Investigating Non-English Hybrid Retrieval in the Legal Domain
paper_3296,2409.00447,2024-08-31,The MERIT Dataset: Modelling and Efficiently Rendering Interpretable Transcripts
paper_3297,2409.00138,2024-08-29,PrivacyLens: Evaluating Privacy Norm Awareness of Language Models in Action
paper_3298,2412.12093,2024-12-16,CAP4D: Creating Animatable 4D Portrait Avatars with Morphable Multi-View Diffusion Models
paper_3299,2409.02889,2024-09-04,LongLLaVA: Scaling Multi-modal LLMs to 1000 Images Efficiently via a Hybrid Architecture
paper_3300,2412.18051,2024-12-23,Factuality or Fiction? Benchmarking Modern LLMs on Ambiguous QA with Citations
paper_3301,2211.02646,2022-11-04,Robustness of Fusion-based Multimodal Classifiers to Cross-Modal Content Dilutions
paper_3302,2409.01083,2024-09-02,Affordance-based Robot Manipulation with Flow Matching
paper_3303,2409.02326,2024-09-03,Arctic-SnowCoder: Demystifying High-Quality Data in Code Pretraining
paper_3304,2012.10728,2020-12-19,Political Posters Identification with Appearance-Text Fusion
paper_3305,2409.02245,2024-09-03,FastVoiceGrad: One-step Diffusion-Based Voice Conversion with Adversarial Conditional Diffusion Distillation
paper_3306,2306.16894,2023-06-28,PFB-Diff: Progressive Feature Blending Diffusion for Text-driven Image Editing
paper_3307,2409.03752,2024-09-05,Attention Heads of Large Language Models: A Survey
paper_3308,1806.03806,2018-06-11,Greybox fuzzing as a contextual bandits problem
paper_3309,2002.09700,2020-02-22,Online Statistics Teaching and Learning
paper_3310,2402.04297,2024-02-06,Road Surface Defect Detection -- From Image-based to Non-image-based: A Survey
paper_3311,2502.06617,2025-02-10,Scaling Multi-Document Event Summarization: Evaluating Compression vs. Full-Text Approaches
paper_3312,2409.03643,2024-09-05,CDM: A Reliable Metric for Fair and Accurate Formula Recognition Evaluation
paper_3313,2409.03753,2024-09-05,WildVis: Open Source Visualizer for Million-Scale Chat Logs in the Wild
paper_3314,2409.02392,2024-09-04,Building Math Agents with Multi-Turn Iterative Preference Learning
paper_3315,2409.09907,2024-09-16,Rapid Adaptation of Earth Observation Foundation Models for Segmentation
paper_3316,2409.00844,2024-09-01,Report Cards: Qualitative Evaluation of Language Models Using Natural Language Summaries
paper_3317,2409.00921,2024-09-02,Statically Contextualizing Large Language Models with Typed Holes
paper_3318,2409.03810,2024-09-05,How Do Your Code LLMs Perform? Empowering Code Instruction Tuning with High-Quality Data
paper_3319,2409.02877,2024-09-04,Configurable Foundation Models: Building LLMs from a Modular Perspective
paper_3320,2207.03935,2022-07-08,ControlBurn: Nonlinear Feature Selection with Sparse Tree Ensembles
paper_3321,2409.04005,2024-09-06,Qihoo-T2X: An Efficient Proxy-Tokenized Diffusion Transformer for Text-to-Any-Task
paper_3322,2409.04196,2024-09-06,GST: Precise 3D Human Body from a Single Image with Gaussian Splatting Transformers
paper_3323,2409.07151,2024-09-11,Zero-Shot Text-to-Speech as Golden Speech Generator: A Systematic Framework and its Applicability in Automatic Pronunciation Assessment
paper_3324,2409.02795,2024-09-04,Towards a Unified View of Preference Learning for Large Language Models: A Survey
paper_3325,2310.07554,2023-10-11,Retrieve Anything To Augment Large Language Models
paper_3326,2409.05591,2024-09-09,MemoRAG: Moving towards Next-Gen RAG Via Memory-Inspired Knowledge Discovery
paper_3327,2409.04593,2024-09-06,Paper Copilot: A Self-Evolving and Efficient LLM System for Personalized Academic Assistance
paper_3328,2203.09905,2022-03-18,Learning Affordance Grounding from Exocentric Images
paper_3329,2409.05865,2024-09-09,Robot Utility Models: General Policies for Zero-Shot Deployment in New Environments
paper_3330,2409.05806,2024-09-09,Benchmarking Chinese Knowledge Rectification in Large Language Models
paper_3331,2409.04269,2024-09-06,Open Language Data Initiative: Advancing Low-Resource Machine Translation for Karakalpak
paper_3332,2309.03453,2023-09-07,SyncDreamer: Generating Multiview-consistent Images from a Single-view Image
paper_3333,2409.04234,2024-09-06,UniDet3D: Multi-dataset Indoor 3D Object Detection
paper_3334,2409.05177,2024-09-08,Insights from Benchmarking Frontier Language Models on Web App Code Generation
paper_3335,2409.06666,2024-09-10,LLaMA-Omni: Seamless Speech Interaction with Large Language Models
paper_3336,2407.13522,2024-07-18,INDIC QA BENCHMARK: A Multilingual Benchmark to Evaluate Question Answering capability of LLMs for Indic Languages
paper_3337,2409.06210,2024-09-10,INTRA: Interaction Relationship-aware Weakly Supervised Affordance Grounding
paper_3338,2409.06029,2024-09-09,SongCreator: Lyrics-based Universal Song Generation
paper_3339,2211.16798,2022-11-30,Dr.3D: Adapting 3D GANs to Artistic Drawings
paper_3340,2302.05738,2023-02-11,Cross-Modal Fine-Tuning: Align then Refine
paper_3341,2409.06703,2024-09-10,LEIA: Latent View-invariant Embeddings for Implicit 3D Articulation
paper_3342,2409.06820,2024-09-10,PingPong: A Benchmark for Role-Playing Language Models with User Emulation and Multi-Model Evaluation
paper_3343,2410.01553,2024-10-02,MedQA-CS: Benchmarking Large Language Models Clinical Skills Using an AI-SCE Framework
paper_3344,2409.07429,2024-09-11,Agent Workflow Memory
paper_3345,2409.07146,2024-09-11,Gated Slot Attention for Efficient Linear-Time Sequence Modeling
paper_3346,2311.09277,2023-11-15,Contrastive Chain-of-Thought Prompting
paper_3347,2409.06185,2024-09-10,Can Large Language Models Unlock Novel Scientific Research Ideas?
paper_3348,2409.07441,2024-09-11,Instant Facial Gaussians Translator for Relightable and Interactable Facial Rendering
paper_3349,2409.06744,2024-09-10,ProteinBench: A Holistic Evaluation of Protein Foundation Models
paper_3350,2409.07129,2024-09-11,MVLLaVA: An Intelligent Agent for Unified and Flexible Novel View Synthesis
paper_3351,2409.07440,2024-09-11,SUPER: Evaluating Agents on Setting Up and Executing Tasks from Research Repositories
paper_3352,2411.04323,2024-11-06,Efficient Symmetry-Aware Materials Generation via Hierarchical Generative Flow Networks
paper_3353,2409.07703,2024-09-12,DSBench: How Far Are Data Science Agents to Becoming Data Science Experts?
paper_3354,2409.04109,2024-09-06,Can LLMs Generate Novel Research Ideas? A Large-Scale Human Study with 100+ NLP Researchers
paper_3355,2409.08264,2024-09-12,Windows Agent Arena: Evaluating Multi-Modal OS Agents at Scale
paper_3356,2409.08240,2024-09-12,IFAdapter: Instance Feature Control for Grounded Text-to-Image Generation
paper_3357,2406.10258,2024-06-10,Curating Grounded Synthetic Data with Global Perspectives for Equitable AI
paper_3358,2403.17141,2024-03-25,MetaAligner: Towards Generalizable Multi-Objective Alignment of Language Models
paper_3359,2311.17971,2023-11-29,GeoDream: Disentangling 2D and Geometric Priors for High-Fidelity and Consistent 3D Generation
paper_3360,2409.08270,2024-09-12,FlashSplat: 2D to 3D Gaussian Splatting Segmentation Solved Optimally
paper_3361,2409.05162,2024-09-08,Can OOD Object Detectors Learn from Foundation Models?
paper_3362,2401.10219,2024-01-18,Edit One for All: Interactive Batch Image Editing
paper_3363,2409.08615,2024-09-13,DrawingSpinUp: 3D Animation from Single Character Drawings
paper_3364,2409.08947,2024-09-13,A Diffusion Approach to Radiance Field Relighting using Multi-Illumination Synthesis
paper_3365,2409.08513,2024-09-13,Mamba-YOLO-World: Marrying YOLO-World with Mamba for Open-Vocabulary Detection
paper_3366,2409.08353,2024-09-12,Robust Dual Gaussian Splatting for Immersive Human-centric Volumetric Videos
paper_3367,2409.08514,2024-09-13,Apollo: Band-sequence Modeling for High-Quality Audio Restoration
paper_3368,2501.04325,2025-01-08,Edit as You See: Image-guided Video Editing via Masked Motion Modeling
paper_3369,2409.09214,2024-09-13,Seed-Music: A Unified Framework for High Quality and Controlled Music Generation
paper_3370,2409.10516,2024-09-16,RetrievalAttention: Accelerating Long-Context LLM Inference via Vector Retrieval
paper_3371,2405.13053,2024-05-19,MeteoRA: Multiple-tasks Embedded LoRA for Large Language Models
paper_3372,2409.09502,2024-09-14,One missing piece in Vision and Language: A Survey on Comics Understanding
paper_3373,2311.07820,2023-11-14,On the Analysis of Cross-Lingual Prompt Tuning for Decoder-based Multilingual Model
paper_3374,2409.10038,2024-09-16,On the Diagram of Thought
paper_3375,2409.09213,2024-09-13,ReCLAP: Improving Zero Shot Audio Classification by Describing Sounds
paper_3376,2307.04412,2023-07-10,Enhancing Biomedical Text Summarization and Question-Answering: On the Utility of Domain-Specific Pre-Training
paper_3377,2409.06957,2024-09-11,Policy Filtration in RLHF to Fine-Tune LLM for Code Generation
paper_3378,2409.08831,2024-09-13,Breaking reCAPTCHAv2
paper_3379,2309.16459,2023-09-28,Augmenting LLMs with Knowledge: A survey on hallucination prevention
paper_3380,2409.07012,2024-09-11,Towards Predicting Temporal Changes in a Patient's Chest X-ray Images based on Electronic Health Records
paper_3381,2301.05069,2023-01-12,Open Design Case Study -- A Crowdsourcing Effort to Curate Software Design Case Studies
paper_3382,2409.10309,2024-09-16,beeFormer: Bridging the Gap Between Semantic and Interaction Similarity in Recommender Systems
paper_3383,2306.10181,2023-06-16,Catastrophic Forgetting in the Context of Model Updates
paper_3384,2409.11406,2024-09-17,"Phidias: A Generative Model for Creating 3D Content from Text, Image, and 3D Conditions with Reference-Augmented Diffusion"
paper_3385,2409.11136,2024-09-17,Promptriever: Instruction-Trained Retrievers Can Be Prompted Like Language Models
paper_3386,2306.09305,2023-06-15,Fast Training of Diffusion Models with Masked Transformers
paper_3387,2409.11055,2024-09-17,A Comprehensive Evaluation of Quantized Instruction-Tuned Large Language Models: An Experimental Analysis up to 405B
paper_3388,2404.10508,2024-04-16,"White Men Lead, Black Women Help? Benchmarking Language Agency Social Biases in LLMs"
paper_3389,2409.10923,2024-09-17,Agile Continuous Jumping in Discontinuous Terrains
paper_3390,2409.11242,2024-09-17,Measuring and Enhancing Trustworthiness of LLMs in RAG through Grounded Attributions and Learning to Refuse
paper_3391,2409.09323,2024-09-14,Implicit Neural Representations with Fourier Kolmogorov-Arnold Networks
paper_3392,2409.10831,2024-09-17,PDMX: A Large-Scale Public Domain MusicXML Dataset for Symbolic Music Processing
paper_3393,2409.12186,2024-09-18,Qwen2.5-Coder Technical Report
paper_3394,2409.12191,2024-09-18,Qwen2-VL: Enhancing Vision-Language Model's Perception of the World at Any Resolution
paper_3395,2409.12183,2024-09-18,To CoT or not to CoT? Chain-of-thought helps mainly on math and symbolic reasoning
paper_3396,2409.11564,2024-09-17,"Preference Tuning with Human Feedback on Language, Speech, and Vision Tasks: A Survey"
paper_3397,2406.04801,2024-06-07,MoE Jetpack: From Dense Checkpoints to Adaptive Mixture of Experts for Vision Tasks
paper_3398,2409.12139,2024-09-18,Takin: A Cohort of Superior Quality Zero-shot Speech Generation Models
paper_3399,2409.08425,2024-09-12,SoloAudio: Target Sound Extraction with Language-oriented Audio Diffusion Transformer
paper_3400,2409.12193,2024-09-18,Vista3D: Unravel the 3D Darkside of a Single Image
paper_3401,2409.09401,2024-09-14,Towards Diverse and Efficient Audio Captioning via Diffusion Models
paper_3402,2409.12001,2024-09-18,Putting Data at the Centre of Offline Multi-Agent Reinforcement Learning
paper_3403,2409.11074,2024-09-17,RoMath: A Mathematical Reasoning Benchmark in Romanian
paper_3404,2409.11363,2024-09-17,CORE-Bench: Fostering the Credibility of Published Research Through a Computational Reproducibility Agent Benchmark
paper_3405,2403.05218,2024-03-08,3D Face Reconstruction Using A Spectral-Based Graph Convolution Encoder
paper_3406,1507.02907,2015-07-10,Extending a Single-Document Summarizer to Multi-Document: a Hierarchical Approach
paper_3407,2409.12106,2024-09-18,Measuring Human and AI Values Based on Generative Psychometrics with Large Language Models
paper_3408,2406.16374,2024-06-24,KEHRL: Learning Knowledge-Enhanced Language Representations with Hierarchical Reinforcement Learning
paper_3409,2409.12959,2024-09-19,MMSearch: Benchmarking the Potential of Large Models as Multi-modal Search Engines
paper_3410,2409.08692,2024-09-13,B4: Towards Optimal Assessment of Plausible Code Solutions with Plausible Tests
paper_3411,2409.12961,2024-09-19,Oryx MLLM: On-Demand Spatial-Temporal Understanding at Arbitrary Resolution
paper_3412,2409.12960,2024-09-19,LVCD: Reference-based Lineart Video Colorization with Diffusion Models
paper_3413,2409.17115,2024-09-25,Programming Every Example: Lifting Pre-training Data Quality like Experts at Scale
paper_3414,2409.12957,2024-09-19,3DTopia-XL: Scaling High-quality 3D Asset Generation via Primitive Diffusion
paper_3415,2409.12576,2024-09-19,StoryMaker: Towards Holistic Consistent Characters in Text-to-image Generation
paper_3416,2409.12431,2024-09-19,FlexiTex: Enhancing Texture Generation with Visual Guidance
paper_3417,2409.12822,2024-09-19,Language Models Learn to Mislead Humans via RLHF
paper_3418,2304.08460,2023-04-17,LongForm: Effective Instruction Tuning with Reverse Instructions
paper_3419,1908.05689,2019-08-15,Stochastic Polynomial Optimization
paper_3420,2409.12532,2024-09-19,Denoising Reuse: Exploiting Inter-frame Motion Consistency for Efficient Video Latent Generation
paper_3421,2012.07331,2020-12-14,Audio Captioning using Pre-Trained Large-Scale Language Model Guided by Audio-based Similar Caption Retrieval
paper_3422,2409.13346,2024-09-20,Imagine yourself: Tuning-Free Personalized Image Generation
paper_3423,2409.13592,2024-09-20,YesBut: A High-Quality Annotated Multimodal Dataset for evaluating Satire Comprehension capability of Vision-Language Models
paper_3424,2409.13598,2024-09-20,Prithvi WxC: Foundation Model for Weather and Climate
paper_3425,2302.14426,2023-02-28,At-Scale Evaluation of Weight Clustering to Enable Energy-Efficient Object Detection
paper_3426,1512.04243,2015-12-14,Trigonometric dictionary based codec for music compression with high quality recovery
paper_3427,2409.13591,2024-09-20,Portrait Video Editing Empowered by Multimodal Generative Priors
paper_3428,2409.13690,2024-09-20,Colorful Diffuse Intrinsic Image Decomposition in the Wild
paper_3429,2409.13449,2024-09-20,Minstrel: Structural Prompt Generation with Multi-Agents Coordination for Non-AI Experts
paper_3430,2409.13689,2024-09-20,Temporally Aligned Audio for Video with Autoregression
paper_3431,2409.11276,2024-09-17,Hackphyr: A Local Fine-Tuned LLM Agent for Network Security Environments
paper_3432,2409.14674,2024-09-23,RACER: Rich Language-Guided Failure Recovery Policies for Imitation Learning
paper_3433,2409.15277,2024-09-23,A Preliminary Study of o1 in Medicine: Are We Closer to an AI Doctor?
paper_3434,2409.14713,2024-09-23,Phantom of Latent for Large Language and Vision Models
paper_3435,2409.14988,2024-09-23,Beyond Fine-tuning: Unleashing the Potential of Continuous Pretraining for Clinical LLMs
paper_3436,2409.14677,2024-09-23,Reflecting Reality: Enabling Diffusion Models to Produce Faithful Mirror Reflections
paper_3437,2409.15268,2024-09-23,Style Outweighs Substance: Failure Modes of LLM Judges in Alignment Benchmarking
paper_3438,2409.15273,2024-09-23,MaterialFusion: Enhancing Inverse Rendering with Material Diffusion Priors
paper_3439,2110.05798,2021-10-12,Adapting TTS models For New Speakers using Transfer Learning
paper_3440,2409.14393,2024-09-22,MaskedMimic: Unified Physics-Based Character Control Through Masked Motion Inpainting
paper_3441,2409.13191,2024-09-20,An adapted large language model facilitates multiple medical tasks in diabetes care
paper_3442,2409.13926,2024-09-20,SpaceBlender: Creating Context-Rich Collaborative Spaces Through Generative 3D Scene Blending
paper_3443,2409.13773,2024-09-19,A Case Study of Web App Coding with OpenAI Reasoning Models
paper_3444,2409.14340,2024-09-22,Self-Supervised Audio-Visual Soundscape Stylization
paper_3445,2409.16191,2024-09-24,HelloBench: Evaluating Long Text Generation Capabilities of Large Language Models
paper_3446,2409.16160,2024-09-24,MIMO: Controllable Character Video Synthesis with Spatial Decomposed Modeling
paper_3447,2409.15700,2024-09-24,Making Text Embedders Few-Shot Learners
paper_3448,2406.18368,2024-06-26,Future singularity in an anisotropic universe
paper_3449,2402.13800,2024-02-21,The Geography of Information Diffusion in Online Discourse on Europe and Migration
paper_3450,2409.14128,2024-09-21,Present and Future Generalization of Synthetic Image Detectors
paper_3451,2409.16280,2024-09-24,MonoFormer: One Transformer for Both Diffusion and Autoregression
paper_3452,2409.16143,2024-09-24,Seeing Faces in Things: A Model and Dataset for Pareidolia
paper_3453,2409.16211,2024-09-24,MaskBit: Embedding-free Image Generation via Bit Tokens
paper_3454,2412.00053,2024-11-24,LeMoLE: LLM-Enhanced Mixture of Linear Experts for Time Series Forecasting
paper_3455,2409.15997,2024-09-24,Improvements to SDXL in NovelAI Diffusion V3
paper_3456,2409.16283,2024-09-24,Gen2Act: Human Video Generation in Novel Scenarios enables Generalizable Robot Manipulation
paper_3457,2310.08420,2023-10-12,Visual Attention Prompted Prediction and Learning
paper_3458,2410.15651,2024-10-21,Understanding and Alleviating Memory Consumption in RLHF for LLMs
paper_3459,2112.15099,2021-12-30,KIND: an Italian Multi-Domain Dataset for Named Entity Recognition
paper_3460,2204.02393,2022-04-05,Learning to Drive by Watching YouTube Videos: Action-Conditioned Contrastive Policy Pretraining
paper_3461,2409.13882,2024-09-20,Tabular Data Generation using Binary Diffusion
paper_3462,2409.17146,2024-09-25,Molmo and PixMo: Open Weights and Open Data for State-of-the-Art Vision-Language Models
paper_3463,2409.15127,2024-09-23,Boosting Healthcare LLMs Through Retrieved Context
paper_3464,2409.17145,2024-09-25,DreamWaltz-G: Expressive 3D Gaussian Avatars from Skeleton-Guided 2D Diffusion
paper_3465,2409.15041,2024-09-23,AIM 2024 Sparse Neural Rendering Challenge: Dataset and Benchmark
paper_3466,2204.13620,2022-04-28,Generative Adversarial Networks for Image Super-Resolution: A Survey
paper_3467,2409.16299,2024-09-09,HyperAgent: Generalist Software Engineering Agents to Solve Coding Tasks at Scale
paper_3468,2409.16629,2024-09-25,Synchronize Dual Hands for Physics-Based Dexterous Guitar Playing
paper_3469,2409.16493,2024-09-24,"NoTeeline: Supporting Real-Time, Personalized Notetaking with LLM-Enhanced Micronotes"
paper_3470,2108.02889,2021-08-05,RIS-assisted UAV Communications for IoT with Wireless Power Transfer Using Deep Reinforcement Learning
paper_3471,2409.16288,2024-09-24,Self-Supervised Any-Point Tracking by Contrastive Random Walks
paper_3472,2409.16666,2024-09-25,TalkinNeRF: Animatable Neural Fields for Full-Body Talking Humans
paper_3473,2404.02424,2024-04-03,Rethinking Pruning for Vision-Language Models: Strategies for Effective Sparsity and Performance Restoration
paper_3474,2409.18042,2024-09-26,"EMOVA: Empowering Language Models to See, Hear and Speak with Vivid Emotions"
paper_3475,2409.18125,2024-09-26,LLaVA-3D: A Simple yet Effective Pathway to Empowering LMMs with 3D-awareness
paper_3476,2409.18124,2024-09-26,Lotus: Diffusion-based Visual Foundation Model for High-quality Dense Prediction
paper_3477,2409.00096,2024-08-27,Non-instructional Fine-tuning: Enabling Instruction-Following Capabilities in Pre-trained Language Models without Instruction-Following Data
paper_3478,2409.17422,2024-09-25,Discovering the Gems in Early Layers: Accelerating Long-Context LLMs with 1000x Input Token Reduction
paper_3479,2409.14195,2024-09-21,"The Imperative of Conversation Analysis in the Era of LLMs: A Survey of Tasks, Techniques, and Trends"
paper_3480,2409.14683,2024-09-23,Reducing the Footprint of Multi-Vector Retrieval with Minimal Performance Impact via Token Pooling
paper_3481,2409.17280,2024-09-25,Disco4D: Disentangled 4D Human Generation and Animation from a Single Image
paper_3482,2409.17580,2024-09-26,Enhancing Structured-Data Retrieval with GraphRAG: Soccer Data Case Study
paper_3483,2409.18121,2024-09-26,Robot See Robot Do: Imitating Articulated Object Manipulation with Monocular 4D Reconstruction
paper_3484,1802.01528,2018-02-05,The Matrix Calculus You Need For Deep Learning
paper_3485,2412.18619,2024-12-16,Next Token Prediction Towards Multimodal Intelligence: A Comprehensive Survey
paper_3486,2409.18786,2024-09-27,A Survey on the Honesty of Large Language Models
paper_3487,2409.18839,2024-09-27,MinerU: An Open-Source Solution for Precise Document Content Extraction
paper_3488,1802.06403,2018-02-18,RadialGAN: Leveraging multiple datasets to improve target-specific predictive models using Generative Adversarial Networks
paper_3489,2409.16686,2024-09-25,MSI-Agent: Incorporating Multi-Scale Insight into Embodied Agents for Superior Planning and Decision-Making
paper_3490,2409.17433,2024-09-25,HDFlow: Enhancing LLM Complex Problem-Solving with Hybrid Thinking and Dynamic Workflows
