node_id,name
organization_2216,"Flatiron Institute, Université Paris-Saclay, Université Paris Cité, CEA, CNRS, AIM"
organization_2217,University of Colorado Boulder
organization_2218,"School of AI and Advanced Computing, Xi’an Jiaotou-Liverpool"
organization_2219,College of Computing and Informatics
organization_2220,Center for Drug Evaluation and Research
organization_2221,United States Food and Drug Administration
organization_2222,School of Biomedical Engineering
organization_2223,Office of Research and Standards
organization_2224,Science and Health Systems
organization_2225,Netease Fuxi AI Lab
organization_2226,Lomonosov Moscow State University
organization_2227,SberAI
organization_2228,yongliu@iipc.zju.edu.cn
organization_2229,VIVO
organization_2230,IIPC@zju.edu.cn
organization_2231,Tobias Hinz
organization_2232,Richard Zhang
organization_2233,Nicholas Kolkin
organization_2234,Wells Fargo International Solutions Private Limited
organization_2235,DeepSeek
organization_2236,Peking University Shenzhen Graduate School-Rabbitpre AIGC Joint Research Laboratory
organization_2237,Disney Research|Studios
organization_2238,Iowa State University
organization_2239,"{zhaof,pangtt,lich,guojj,xsy}@smail.nju.edu.cn, {wuz,daixinyu}@nju.edu.cn"
organization_2240,National Key Laboratory for Novel Software Technology
organization_2241,Sony Group Corporation
organization_2242,"Fundamental AI Research (FAIR), Meta"
organization_2243,Zhou Zhao
organization_2244,Rongjie Huang
organization_2245,Heng Lu
organization_2246,Huadai Liu
organization_2247,Jialei Wang
organization_2248,University of Oulu
organization_2249,Lappeenranta-Lahti University of Technology
organization_2250,Idiap Research Institute
organization_2251,Boe Technology Group
organization_2252,HongKong University of Science and Technology
organization_2253,The Robotics Institute
organization_2254,University of Hong Kong (HKU)
organization_2255,HuaiGuo Institute of Tech (CraftsMan)
organization_2256,LightIllusions
organization_2257,"Connect, HKU"
organization_2258,"Zhili College, Tsinghua University"
organization_2259,Zyphra
organization_2260,xuchenfeng@berkeley.edu
organization_2261,jeffliang@utexas.edu
organization_2262,dianam@utexas.edu
organization_2263,akio.kodaira@berkeley.edu
organization_2264,"Tsinghua University, Department of Automation, Beijing, China"
organization_2265,"Tsinghua University, China"
organization_2266,"ShengShu3College of Electronic and Information Engineering, Tongji University"
organization_2267,"Department of Computer Science and Technology, BNRist Center, Tsing_University"
organization_2268,"Research Center for Nuclear Physics, Osaka University, Ibaraki 567-0047, Japan"
organization_2269,"Institut f黵 Theoretische Physik, J.W. Goethe-Universit鋞, D-60438 Frankfurt am Main, Germany"
organization_2270,Music X Lab
organization_2271,IEIT Systems
organization_2272,University of California Los Angeles
organization_2273,Harvey Nash
organization_2274,"Applied Physics Lab, Johns Hopkins University"
organization_2275,1. FAIR at Meta
organization_2276,4. University of Chicago
organization_2277,3. Carnegie Mellon University
organization_2278,2. University of Waterloo
organization_2279,"YouTu Lab, Tencent, Shenzhen, China"
organization_2280,International Digital Economy Academy (IDEA Research)
organization_2281,"The Chinese University of Hong Kong, Shenzhen (CUHK-SZ)"
organization_2282,University of Augsburg
organization_2283,Institute of Physics
organization_2284,"Key Laboratory of High Confidence Software Technologies (Peking University), Ministry of Education"
organization_2285,DatologyAI
organization_2286,Databricks
organization_2287,Harbin Engineering University
organization_2288,"Beijing Unisound Information Technology Co., Ltd"
organization_2289,FLAIR
organization_2290,Hacker News
organization_2291,Samsung – SAIT AI Lab
organization_2292,Samuli Laine
organization_2293,University of Virginia Tech
organization_2294,Microsoft Corp
organization_2295,"College of Software, Zhejiang University"
organization_2296,Tencent Data Platform
organization_2297,FABU Inc.
organization_2298,"State Key Laboratory of Communication Content Cognition, People’s Daily Online"
organization_2299,"The CoAI Group, DCST, Institute for Artificial Intelligence, State Key Lab of Intelligent Technology and Systems, Beijing National Research Center for Information Science and Technology, Tsinghua University"
organization_2300,"Key Laboratory of Marine Intelligent Equipment and System, Ministry of Education"
organization_2301,"School of Mathematical Sciences, Shanghai Jiao Tong University"
organization_2302,"Institute of Natural Sciences, MOE-LSC, Shanghai Jiao Tong University"
organization_2303,Panasonic R&D Center Germany
organization_2304,Panasonic R&D Center Singapore
organization_2305,HarvardPaulsonSEAS
organization_2306,LancasterUniversity
organization_2307,MPIforInformatics
organization_2308,"Institute for AI Industry Research (AIR), Tsinghua University, Beijing, China"
organization_2309,University Of Reading
organization_2310,Icahn School of Medicine at Mount Sinai
organization_2311,"IBM Research, T.J. Watson Research Center"
organization_2312,James J. Peters V A Medical Center
organization_2313,Unaffiliated
organization_2314,Beijing Academy of Blockchain and Edge Computing
organization_2315,"Beijing Advanced Innovation Center for Future Blockchain and Privacy Computing, Institute of Artificial Intelligence, Beihang University"
organization_2316,TiTok
organization_2317,VQGAN
organization_2318,Technical University Munich
organization_2319,Image Reconstruction
organization_2320,Sydney.edu.auWanli.ouyang
organization_2321,Pjlab.org.cnDongzhan
organization_2322,Pjlab.org.cnYuqiang
organization_2323,Ustc.eduXiaoshuihuang2019@gmail.com
organization_2324,"Cornell Tech, NYC, USA."
organization_2325,"Google Research, Brain Team"
organization_2326,MoyieBCrailway
organization_2327,The Tike Brotherhood
organization_2328,Deluxe Twin Room
organization_2329,EldoraSpeedway(OH)
organization_2330,JHU
organization_2331,DataComp-1B
organization_2332,"Department of Computer Science and Technology, Tsinghua University"
organization_2333,"Institute of Parallel and Distributed Systems (IPADS), Shanghai Jiao Tong University"
organization_2334,"FLAIR, University of Oxford"
organization_2335,Universit ´e de Montr ´eal
organization_2336,HISTAI
organization_2337,HistAI
organization_2338,"Eastern Institute of Technology, Ningbo"
organization_2339,"Sorbonne Université, Paris, France"
organization_2340,"Institut du développement et des ressources en informatique scientifique, CNRS"
organization_2341,Common Crawl Foundation
organization_2342,"Département d’informatique de l’ENS, CNRS, PSL Research University"
organization_2343,"Linfeng Zhang1,2, Guolin Ke1, Weinan E2,3,4"
organization_2344,"AI for Science Institute, Beijing 100080, China."
organization_2345,Scale
organization_2346,"{jixh, wangz, gaozf, zhengh, zhanglf, kegl}@dp.tech"
organization_2347,"School of Mathematical Sciences, Peking University, Beijing 100871, China."
organization_2348,weinan@math.pku.edu.cn
organization_2349,"DP Technology, Beijing 100080, China."
organization_2350,Uni-Mol2: Exploring Molecular Pretraining Model at
organization_2351,"Xiaohong Ji1∗, Zhen Wang1∗, Zhifeng Gao1∗, Hang Zheng1"
organization_2352,"Center for Machine Learning Research, Peking University, Beijing 100084, China."
organization_2353,Kuaishou Inc.
organization_2354,Jožef Stefan Institute
organization_2355,Jožef Stefan International Postgraduate School
organization_2356,WHU
organization_2357,University of Bath
organization_2358,Works Applications Lab
organization_2359,Universitas Diponegoro
organization_2360,"RevComm, Inc."
organization_2361,NUS
organization_2362,AI Singapore
organization_2363,MOHT
organization_2364,Prosa.ai
organization_2365,Bering Lab
organization_2366,Independent Design Engineer
organization_2367,IndoNLP
organization_2368,Universitas Gadjeng Mada
organization_2369,NAIST
organization_2370,Universitas Indonesia
organization_2371,National University Philippines
organization_2372,Institut Teknologi Bandung
organization_2373,Samsung Research Philippines
organization_2374,Capital One
organization_2375,The University of Kong Kong
organization_2376,tnaka@google.com
organization_2377,"kevinmzy@gmail.com,"
organization_2378,Microsoft Gen AI
organization_2379,"IIIT-Delhi,"
organization_2380,"Adobe Media and Data Science Research,"
organization_2381,"BITS Pilani, Goa"
organization_2382,"State University of New York at Buffalo,"
organization_2383,"Imperial College London, UK"
organization_2384,"University of Surrey, UK"
organization_2385,DeepSig Inc.
organization_2386,Amazon GenAI
organization_2387,Society of Women Engineers
organization_2388,Aula Fellowship for AI
organization_2389,Innohk
organization_2390,CIFAR Azrieli Global Scholar
organization_2391,KT
organization_2392,"{yg.seo, yoonseok.heo, js.koh, dschang }@kt.com"
organization_2393,AUDI AG
organization_2394,Politecnico di Torino
organization_2395,Minil.AI
organization_2396,CPII under Innohk
organization_2397,Senior Authors
organization_2398,"Adobe, USA"
organization_2399,PixelLLM
organization_2400,Maitrix.org
organization_2401,Air Mail and Cartoon Collections
organization_2402,"OXCASV , University of Oxford"
organization_2403,UniVie Doctoral School Computer Science
organization_2404,University of Vienna
organization_2405,Research Network Data Science
organization_2406,"Sea AI Lab, Singapore"
organization_2407,Bytedance AI Lab
organization_2408,FPT Software AI Center
organization_2409,Fulbright University
organization_2410,Mila – Québec Artificial Intelligence Institute
organization_2411,Autodesk
organization_2412,RepLiQA2
organization_2413,RepLiQA0*
organization_2414,ServiceNow
organization_2415,RepLiQA4
organization_2416,RepLiQA3
organization_2417,Core contributors
organization_2418,RepLiQA1
organization_2419,Indian Institute of Technology Kharagpur
organization_2420,"Microsoft IDC, India"
organization_2421,"Indian Institute of Technology Kharagpur, India"
organization_2422,Florida State University
organization_2423,"Blavatnik School of Computer Science, Tel Aviv University"
organization_2424,Maastricht University
organization_2425,Universitat Pompeu Fabra
organization_2426,Mass General Brigham
organization_2427,Beth Israel Deaconess Medical Center
organization_2428,SqueezeBits Inc.
organization_2429,"WeChat, Tencent Inc."
organization_2430,Rochester Institute of Technology
organization_2431,Fatima Fellowship
organization_2432,"AI Institute, University of South Carolina"
organization_2433,JetBrains Research
organization_2434,"Gemini [Team et al., 2023]"
organization_2435,Tabnine
organization_2436,"Codex [Chen et al., 2021]"
organization_2437,Sourcegraph
organization_2438,"International Digital Economy Academy (IDEA), China"
organization_2439,"The CoAI Group, DCST, Institute for Artificial Intelligence, State Key Lab of Intelligent Technology and Systems,"
organization_2440,"Beijing National Research Center for Information Science and Technology, Tsinghua University"
organization_2441,China Telecom Guizhou Branch
organization_2442,Nanjing University of Posts and Telecommunications
organization_2443,"KIT, Karlsruhe"
organization_2444,Samsung R&D Institute UK
organization_2445,5. Independent Researcher
organization_2446,3. Tsinghua University
organization_2447,1. Waseda University
organization_2448,4. Hugging Face
organization_2449,OneLineAI
organization_2450,INRIA Paris
organization_2451,University of Milan
organization_2452,University of Hawaii
organization_2453,Dietrich Klakow6
organization_2454,CENIA
organization_2455,Pontificia Universidad Católica de Chile
organization_2456,Mor Geva6
organization_2457,"Institutskiy pereulok, 9, Dolgoprudny, 141701, Russia"
organization_2458,"4B 08, Kutuzovsky prospect 32 build. 1, Moscow, 121170, Russia"
organization_2459,Moments Lab Research
organization_2460,"Boulogne-Billancourt, France"
organization_2461,Infineon Technologies
organization_2462,"Academy for Engineering & Technology, Fudan University"
organization_2463,Shanghai Key Lab of Medical Image Computing and Computer Assisted Intervention
organization_2464,Artbreeder
organization_2465,Kai Wang
organization_2466,Haonan Chen
organization_2467,Ziyan Jiang
organization_2468,Abhranil Chandra
organization_2469,Yaswanth Narsupalli
organization_2470,Yuansheng Ni
organization_2471,Bill Yuchen Lin
organization_2472,AI2
organization_2473,Sherman Siu
organization_2474,Stardust.AI
organization_2475,Achint Soni
organization_2476,Quy Duc Do
organization_2477,Zhiheng Lyu
organization_2478,Bohan Lyu
organization_2479,Wenhu Chen
organization_2480,Rongqi Fan
organization_2481,Agustinus Kristiadi∗
organization_2482,Pascal Poupart∗
organization_2483,University of Potsdam
organization_2484,TAMU
organization_2485,Pico
organization_2486,University of Pisa
organization_2487,"Department of Electrical Engineering, University of British Columbia"
organization_2488,"Department of Gynecology and Obstetrics, University of British Columbia"
organization_2489,"Deeley Research Centre, BC Cancer Agency"
organization_2490,"University of Illinois, Chicago"
organization_2491,Universität Hamburg
organization_2492,MIPT
organization_2493,IIITH
organization_2494,Machine Learning Lab
organization_2495,International Institute of Information Technology (IIITH)
organization_2496,"Stanford University, Amazon GenAI"
organization_2497,"UC Berkeley, Amazon"
organization_2498,"Institute of Information Engineering, CAS"
organization_2499,"School of Cyber Security, UCAS"
organization_2500,XinHua College
organization_2501,Guangdong Key Laboratory of Information Security Technology
organization_2502,Daegu Gyeongbuk Institute of Science and Technology
organization_2503,Amazon Research
organization_2504,SUTD
organization_2505,State Key Laboratory of General Artificial Intelligence
organization_2506,Beijing Institute for General Artificial Intelligence
organization_2507,TapTap
organization_2508,OpenNLPLab
organization_2509,KTHYEON
organization_2510,KAISTAI
organization_2511,Multilingual-SpecBench
organization_2512,KTCOM
organization_2513,"NLP Group, DCST, IAI, BNRIST, Tsinghua University"
organization_2514,University of Sheffield
organization_2515,"The Conversational Artificial Intelligence (CoAI) Group, Tsinghua University"
organization_2516,"The Knowledge Engineering Group (KEG), Tsinghua University"
organization_2517,Lancaster University
organization_2518,Netease
organization_2519,Cisco Research
organization_2520,City University of Hong Kong - Shenzhen
organization_2521,"Salesforce AI Research, USA"
organization_2522,Bhilai Institute Of Technology
organization_2523,Indian Institute of Information Technology
organization_2524,"Linz Institute of Technology, AI Lab"
organization_2525,SNU
organization_2526,Shenzhen Institute of Advanced Technology
organization_2527,Department of Psychology and Computer Science
organization_2528,"CLCG, University of Groningen"
organization_2529,University of Milano-Bicocca
organization_2530,Westlake University.
organization_2531,Samsung Medical Center
organization_2532,AIWaves Inc.
organization_2533,"National Engineering Research Center for Software Engineering, Peking University,"
organization_2534,"Key Laboratory of High Confidence Software Technologies, Ministry of Education,"
organization_2535,"School of Computer Science, Peking University,"
organization_2536,University of Passau College of Passau
organization_2537,"Department of Computer Science and Technology, BNRist;"
organization_2538,"KIRC, Institute for Artificial Intelligence,"
organization_2539,Center for Cybersecurity Systems & Networks
organization_2540,Ben-Gurion University
organization_2541,Amrita Viswha Vidyapeetham
organization_2542,"The Hebrew University of Jerusalem, Israel"
organization_2543,Infinigence-AI
organization_2544,"Nanjing University, China"
organization_2545,"Hong Kong University of Science and Technology, China"
organization_2546,"Purdue University, USA"
organization_2547,Cybever
organization_2548,eBay Inc.
organization_2549,"Key Laboratory of Machine Perception (Ministry of Education), Peking University"
organization_2550,PKU-WUHAN Institute for Artificial Intelligence
organization_2551,"National Key Laboratory of General Artificial Intelligence, Peking University"
organization_2552,"National Institute of Health Data Science, Peking University"
organization_2553,"Institute of Medical Technology, Health Science Center of Peking University"
organization_2554,"School of Intelligence Science and Technology, Peking University"
organization_2555,"School of Artificial Intelligence, Beijing University of Posts and Telecommunications"
organization_2556,"Gaoling School of Artificial Intelligence, Renmin University of China."
organization_2557,Alexandria University
organization_2558,Egypt-Japan University of Science and Technology
organization_2559,Mansoura University
organization_2560,The University of Manchester
organization_2561,"Mila, Québec AI Institute"
organization_2562,Tencent AI Lab Seattle
organization_2563,Shenzhen Research Institute of Big Data
organization_2564,National Health Data Institute
organization_2565,Huawei Inc.
organization_2566,"School of CS, Huazhong University of Science and Technology"
organization_2567,"MoE Key Lab of Artificial Intelligence, AI Institute, Shanghai Jiao Tong University"
organization_2568,Facebook
organization_2569,University of Georgia
organization_2570,Mayo Clinic
organization_2571,"Shanghai United Imaging Intelligence Co., Ltd."
organization_2572,Shanghai Clinical Research and Trial Center
organization_2573,University of Texas at Arlington
organization_2574,Second Xiangya Hospital
organization_2575,IFM Lab
organization_2576,Center for Robotics and Neural Systems
organization_2577,Laboratory of Intelligent Systems
organization_2578,SMU
organization_2579,RealAI5Pazhou Lab (Huangpu)
organization_2580,"Institute of Artificial Intelligence, Beihang University"
organization_2581,Multimedia Laboratory (MMLab)
organization_2582,California Institute of Technology
organization_2583,"Yuanpei College, Peking University"
organization_2584,Honda Research Institute Europe
organization_2585,Toyota Technological Institute at Chicago (repeated)
organization_2586,"University of Siena, Italy"
organization_2587,"expert.ai, Siena, Italy"
organization_2588,Dell Technologies
organization_2589,Northwestern Journal of Technology and Intellectual Property
organization_2590,University of Groningen
organization_2591,"Federal University of Uberlandia, Brazil"
organization_2592,VMware Research
organization_2593,Platform and Content Group
organization_2594,Pika Labs
organization_2595,"Chinese University of Hong Kong, Shenzhen"
organization_2596,ICME
organization_2597,Department of Biomedical Data Science
organization_2598,DisneyResearch|Studios
organization_2599,Tokyo Metropolitan University
organization_2600,Nanjing Enbo Tech.
organization_2601,London Institute for Mathematical Sciences
organization_2602,"York University, Canada"
organization_2603,MILA - Quebec AI Institute
organization_2604,NLP Lab
organization_2605,IC
organization_2606,ESSEC
organization_2607,Illinois Tech
organization_2608,NIMH Intramural Program
organization_2609,Institute of Software Chinese Academy of Sciences
organization_2610,Ethan Chern *Jiadi Su *Yan Ma *Pengfei Liu†
organization_2611,GenerativeAIResearch
organization_2612,Models for Interleaved Image-Text Generation
organization_2613,"ANOLE : An Open, Autoregressive, Native Large Multimodal"
organization_2614,Snorkel AI
organization_2615,Ruhr-Universität Bochum
organization_2616,NLX—Natural Language and Speech Group
organization_2617,Faculdade de Ciências (FCUL)
organization_2618,University of Lisbon
organization_2619,Université de Toulouse
organization_2620,"School of Computer Science, Peking University, Beijing, China"
organization_2621,HKGAI under InnoHK
organization_2622,"MMLab, The Chinese University of Hong Kong"
organization_2623,DICTA
organization_2624,Bayer A.G.
organization_2625,The Institute for AI of Serbia
organization_2626,JPMorgan AI Research
organization_2627,"Southeast University, China"
organization_2628,"Wuhan University, China"
organization_2629,"Center for Brains, Minds and Machines"
organization_2630,Institute for Advanced Study
organization_2631,Laboratory of Neurogenetics and Behavior
organization_2632,"Baltimore, MD, USA"
organization_2633,"College Park, MD, USA"
organization_2634,Ireland’s Centre for Applied Artificial Intelligence
organization_2635,Insight Centre for Data Analytics
organization_2636,CeADAR: Ireland’s Centre for Applied Artificial Intelligence
organization_2637,"Department of Biosciences, Swansea University, Swansea, UK"
organization_2638,"Department of Mathematics, Uppsala University, Uppsala, Sweden"
organization_2639,"Department of Mathematics and Statistics, Carleton College, MN, USA"
organization_2640,Duke Kunshan University
organization_2641,Xidian University
organization_2642,PricewaterhouseCoopers
organization_2643,Google Research†
organization_2644,Datadoghq.com
organization_2645,Hadi Pournansari∗
organization_2646,Oncel Tuzel
organization_2647,"Department of Automation, BNRist, Tsinghua University"
organization_2648,"{wang-hq23, le-y22}@mails.tsinghua.edu.cn"
organization_2649,gaohuang@tsinghua.edu.cn
organization_2650,New York University Tandon
organization_2651,Flinders University
organization_2652,UCLouvain
organization_2653,Emergence AI
organization_2654,"Institute of Science Tokyo, Japan"
organization_2655,"Sakana AI, Japan"
organization_2656,NAVER WEBTOON AI
organization_2657,"INESC-ID, Instituto Superior Tecnico"
organization_2658,Microsoft Research NYC
organization_2659,Paciﬁc Northwest National Laboratory
organization_2660,Department of Industrial and Systems Engineering
organization_2661,Yokohama National University
organization_2662,"Chengdu Institute of Computer Applications, Chinese Academy of Sciences"
organization_2663,University of Tsukuba
organization_2664,Pusan National University
organization_2665,Shenzhen University of Advanced Technology
organization_2666,nlpr.ia.ac.cn
organization_2667,"State Key Laboratory of General Artificial Intelligence, Peking University"
organization_2668,"Guangdong Laboratory of Machine Perception and Intelligent Computing, Shenzhen MSU-BIT University"
organization_2669,"Department of Electrical and Computer System Engineering, Monash University"
organization_2670,YouTube-SL-25
organization_2671,The University of HongKong
organization_2672,Huawei Cloud BU
organization_2673,"Huawei Cloud BU (corporate name spans multiple lines, treated as single entry)"
organization_2674,NAVER Corp.
organization_2675,Dalle Molle Institute for Artificial Intelligence
organization_2676,Recusal AI
organization_2677,"University of Illinois, Urbana-Champaign"
organization_2678,"University of Wisconsin, Madison"
organization_2679,"Huawei Noah’s Ark Lab, Beijing, China"
organization_2680,"Huawei Noah’s Ark Lab, Montréal, Canada"
organization_2681,Mila - Québec AI Institute
organization_2682,Kyutai
organization_2683,IRCAM - Sorbonne Université
organization_2684,Boston Dynamics AI Institute
organization_2685,Yangfan Zhou
organization_2686,AUITestAgent: Automatic Requirements Oriented GUI Function Testing
organization_2687,Xin Wang
organization_2688,"Shanghai, China"
organization_2689,Shanghai Key Laboratory of Intelligent Information Processing
organization_2690,RIKEN Center for Advanced Intelligence Project
organization_2691,"TMLR Group, Hong Kong Baptist University"
organization_2692,"Sydney AI Center, The University of Sydney"
organization_2693,Ubisoft La Forge
organization_2694,Penn State University
organization_2695,IBM
organization_2696,Gordon Wetzstein*
organization_2697,Univ. Lille
organization_2698,Centrale Lille
organization_2699,Text Analysis and Knowledge Engineering Lab
organization_2700,University of Zagreb
organization_2701,Cambricon Technologies
organization_2702,CAS
organization_2703,MIT-IBM
organization_2704,"Faculty of Computer Science, University of Vienna"
organization_2705,"Center for Artificial Intelligence and Data Science, University of Würzburg"
organization_2706,"Department of Chinese and Bilingual Studies, The Hong Kong Polytechnic University, Hong Kong, China"
organization_2707,"School of Languages, Literatures, Cultures and Linguistics, Monash University, Melbourne, Australia"
organization_2708,"School of Foreign Languages, Southeast University, Nanjing, China"
organization_2709,vargpt-1.github.io/
organization_2710,SECE of Peking University
organization_2711,"Reichman University1, AWS AI Labs2"
organization_2712,Manmatha2
organization_2713,"Ofir Abramovich1*, Niv Nayman2†, Sharon Fogel*, Inbal Lavi*, Ron Litman2,"
organization_2714,OCR-Free Dense Document Understanding
organization_2715,VisFocus: Prompt-Guided Vision Encoders for
organization_2716,"Shahar Tsiper2, Royee Tichauer2, Srikar Appalaraju2, Shai Mazor2, and R."
organization_2717,The NSF AI Institute for Artificial Intelligence and Fundamental Interactions
organization_2718,University of the West of England
organization_2719,High School of Mathematics Plovdiv
organization_2720,"Centre for Vision, Speech and Signal Processing (CVSSP), University of Surrey, UK"
organization_2721,"Electrical and Electronics Engineering, ˙Izmir Katip C ¸ elebi University, T ¨urkiye"
organization_2722,Univ. Rennes
organization_2723,Inria\
organization_2724,Huawei Ireland Research Center
organization_2725,"National University of Singapore, NUS-NCS Joint Lab, Singapore"
organization_2726,The University of Michigan
organization_2727,"Institute for Mathematics, Image and Pattern Analysis Group, Heidelberg University, Germany"
organization_2728,Boston Children’s Hospital
organization_2729,KAIST*
organization_2730,University Of Montreal
organization_2731,Toyota Technological Institute
organization_2732,"College of Computer Science and Technology, Ocean University of China"
organization_2733,"College of Computer Science and Engineering, Shandong University of Science and Technology"
organization_2734,TU-Graz
organization_2735,Unimore
organization_2736,"Chair of Transportation Systems Engineering, Technical University of Munich, Munich, Germany"
organization_2737,"Laboratory for Information & Decision Systems, Massachusetts Institute of Technology, Cambridge, United States"
organization_2738,Hongxu Yin
organization_2739,Song Han
organization_2740,NEC Laboratories America
organization_2741,GE Healthcare
organization_2742,Qianyuan Institute of Sciences
organization_2743,Swiss Federal Institute of Technology Lausanne (EPFL)
organization_2744,Mohamed bin Zayed University of Artiﬁcial Intelligence
organization_2745,Department of Data Science and Artificial Intelligence
organization_2746,Department of Applied Mathematics
organization_2747,"MMLab, CUHKLiang Liu"
organization_2748,AMEX
organization_2749,Peng Gao
organization_2750,vivo AI Lab
organization_2751,Hongsheng Li
organization_2752,Indiana University Indianapolis
organization_2753,Huanggang Central Hospital
organization_2754,ÖREBRO University
organization_2755,University-Khadoorie
organization_2756,Birzeit University
organization_2757,Palestine Technical
organization_2758,7amleh Center
organization_2759,Sina at FigNews 2024
organization_2760,"The University of Queensland, Australia"
organization_2761,The AI Institute
organization_2762,Nanjing Audit University
organization_2763,University of Shanghai for Science and Technology
organization_2764,Institute of High Performance Computing
organization_2765,Ikea Institute
organization_2766,"WeChat AI, Tencent"
organization_2767,"Department of Informatics, University of Hamburg, Hamburg, Germany"
organization_2768,"School of Computing, National University of Singapore"
organization_2769,"Institute for AI, Tsinghua University"
organization_2770,Guangzhou University
organization_2771,Harbin Institute of Technology (Shenzhen)
organization_2772,Hong Kong University of Science and Technology (Guangzhou)
organization_2773,Mohammed Sabry
organization_2774,mohammed.khalil.mah@gmail.com
organization_2775,Mohammed Khalil
organization_2776,ATHAR: A High-Quality and Diverse Dataset for Classical Arabic to English Translation
organization_2777,mohammed.sabry@adaptcentre.ie
organization_2778,"ADAPT/DCU, Dublin, Ireland"
organization_2779,State Key Laboratory of Internet of Things for Smart City
organization_2780,Kaunas University of Technology
organization_2781,United Kindom
organization_2782,Institute for Speech and Language Processing
organization_2783,Athena Research Center
organization_2784,IBM Research Brazil
organization_2785,"London, UK"
organization_2786,"vivo Mobile Communication Co., Ltd"
organization_2787,IRIF
organization_2788,"Dept. of Computer Science, Cournt Institute, NYU"
organization_2789,Gemma Institute
organization_2790,Team
organization_2791,University of the Basque Country UPV/EHU
organization_2792,Hornetsecurity
organization_2793,Berkeley University
organization_2794,Isaac Lab
organization_2795,University of Western Australia
organization_2796,"NaCTeM, University of Manchester"
organization_2797,"Artiﬁcial Intelligence Research Center (AIRC), AIST"
organization_2798,Amazon Web Services Shanghai AI Lab
organization_2799,GE HealthCare
organization_2800,Qualcomm
organization_2801,VMware
organization_2802,Oracle
organization_2803,UniTalker: Scaling up Audio-Driven 3D Facial Animation through A Unified Model
organization_2804,"SenseTime Research, China"
organization_2805,"Xiangyu Fan , Jiaqi Li , Zhiqian Lin , Weiye Xiao , and Lei YangB"
organization_2806,Center for Language and Cognition (CLCG)
organization_2807,LINE Corporation
organization_2808,LINE Works Corporation
organization_2809,Nara Institute of Science and Technology
organization_2810,"Robotics and Internet-of-Things Lab,"
organization_2811,Prince Sultan University
organization_2812,"Shanghai United Imaging Healthcare Advanced Technology Research Institute Co., Ltd."
organization_2813,School of Software Engineering
organization_2814,Institute for Quantum Computing
organization_2815,David R. Cheriton School of Computer Science
organization_2816,Kumo.AI
organization_2817,"UMass, Amherst"
organization_2818,"Nara Institute of Science and Technology, Japan"
organization_2819,"RIKEN, Center for Advanced Intelligence Project (AIP), Japan"
organization_2820,"Department of Network and New Media, Nanjing Normal University"
organization_2821,"Department of Information Management, Nanjing University of Science and Technology"
organization_2822,Tencent YouTu Lab
organization_2823,Universitat Polit `ecnica de Catalunya (UPC) - BarcelonaTech
organization_2824,ECE & ASRI
organization_2825,Computer Vision Lab.
organization_2826,"Canada-CIFAR AI Chair, Amii"
organization_2827,Megagon Labs
organization_2828,S-Lab
organization_2829,"Institute of Software, Chinese Academy of Sciences, Beijing, China"
organization_2830,Chinese Information Processing Laboratory
organization_2831,"Key Laboratory of System Software, Chinese Academy of Sciences"
organization_2832,State Key Laboratory of Computer Science
organization_2833,The HongKong Polytechnic University
organization_2834,Walled AI Labs
organization_2835,"lucyv,"
organization_2836,"Corresponding authors: fjdevlin,"
organization_2837,memitc g@microsoft.com
organization_2838,"mgalley,"
organization_2839,NAVER LABS Europe
organization_2840,Fondazione Bruno Kessler
organization_2841,PSL University
organization_2842,Centre for Robotics
organization_2843,Mines Paris - PSL
organization_2844,CyberAgent
organization_2845,"Shenzhen Institute of Advanced Technology (SIAT), Chinese Academy of Sciences"
organization_2846,University of Peradeniya
organization_2847,Faculty of Engineering
organization_2848,"Tongyi Lab, Alibaba Group"
organization_2849,"Piñata Farms, Los Angeles, USA"
organization_2850,Ukrainian Catholic University
organization_2851,University Corporation
organization_2852,Ballet Institute of Technology
organization_2853,"State Key Laboratory of General Artificial Intelligence, BIGAI, China"
organization_2854,Vector Institute for Artificial Intelligence
organization_2855,Wilton E. Scott Institute for Energy Innovation
organization_2856,Federal University of Santa Maria
organization_2857,Department of Chemistry
organization_2858,"Audio, Speech and Language Processing Group (ASLP@NPU)"
organization_2859,UniBench
organization_2860,Moore Threads
organization_2861,M42
organization_2862,University of Abu Dhabi
organization_2863,"IDLab, Ghent University"
organization_2864,"Mila, University of Montreal"
organization_2865,Qualcomm Ltd.
organization_2866,"ICT, Chinese Academy of Sciences"
organization_2867,INF Technology
organization_2868,University of Siena
organization_2869,"Key Laboratory of Speech Acoustics and Content Understanding, Institute of Acoustics, Chinese Academy of Sciences"
organization_2870,Singapore Institute of Technology
organization_2871,Centre Inria de l’Université de Lorraine
organization_2872,National Institute of Informatics
organization_2873,Laboratory of Advanced Natural Language Processing (ANLP)
organization_2874,AQUILA
organization_2875,Beijing University of Mining & Technology Beijing
organization_2876,Ajou University
organization_2877,KT Corp.
organization_2878,DeepSeek-AI
organization_2879,01.ai
organization_2880,M-A-P
organization_2881,Google DeepMind*
organization_2882,University of Münster
organization_2883,Owl Health Works LLC
organization_2884,"Harbin Institute of Technology, Shenzhen, China"
organization_2885,"RIKEN AIP, Japan"
organization_2886,Khulna University of Engineering and Technology
organization_2887,Bangladesh.
organization_2888,National Tsing Hua University
organization_2889,Stevens Institute of Technology
organization_2890,Sichuan University
